date,start_code,end_code,search_unspecified
2022-08-01,1800011,1800006,1989.0
2022-08-02,1800011,1800006,1994.0
2022-08-03,1800011,1800006,1994.0
2022-08-04,1800011,1800006,2041.0
2022-08-05,1800011,1800006,2184.0
2022-08-06,1800011,1800006,1862.0
2022-08-07,1800011,1800006,2126.0
2022-08-08,1800011,1800006,2145.0
2022-08-09,1800011,1800006,2411.0
2022-08-10,1800011,1800006,2066.0
2022-08-11,1800011,1800006,2241.0
2022-08-12,1800011,1800006,2204.0
2022-08-13,1800011,1800006,2449.0
2022-08-14,1800011,1800006,2319.0
2022-08-15,1800011,1800006,2989.0
2022-08-16,1800011,1800006,2677.0
2022-08-17,1800011,1800006,2648.0
2022-08-18,1800011,1800006,2216.0
2022-08-19,1800011,1800006,1959.0
2022-08-20,1800011,1800006,2527.0
2022-08-21,1800011,1800006,2417.0
2022-08-22,1800011,1800006,2333.0
2022-08-23,1800011,1800006,2417.0
2022-08-24,1800011,1800006,2169.0
2022-08-25,1800011,1800006,2045.0
2022-08-26,1800011,1800006,2205.0
2022-08-27,1800011,1800006,2287.0
2022-08-28,1800011,1800006,1993.0
2022-08-29,1800011,1800006,2130.0
2022-08-30,1800011,1800006,2356.0
2022-08-31,1800011,1800006,2312.0
2022-09-01,1800011,1800006,1893.0
2022-09-02,1800011,1800006,2053.0
2022-09-03,1800011,1800006,1984.0
2022-09-04,1800011,1800006,1902.0
2022-09-05,1800011,1800006,1941.0
2022-09-06,1800011,1800006,2323.0
2022-09-07,1800011,1800006,2089.0
2022-09-08,1800011,1800006,2082.0
2022-09-09,1800011,1800006,2162.0
2022-09-10,1800011,1800006,2115.0
2022-09-11,1800011,1800006,2243.0
2022-09-12,1800011,1800006,2334.0
2022-09-13,1800011,1800006,2335.0
2022-09-14,1800011,1800006,2316.0
2022-09-15,1800011,1800006,2154.0
2022-09-16,1800011,1800006,2067.0
2022-09-17,1800011,1800006,2490.0
2022-09-18,1800011,1800006,2211.0
2022-09-19,1800011,1800006,2374.0
2022-09-20,1800011,1800006,2579.0
2022-09-21,1800011,1800006,2341.0
2022-09-22,1800011,1800006,2169.0
2022-09-23,1800011,1800006,2178.0
2022-09-24,1800011,1800006,2335.0
2022-09-25,1800011,1800006,2601.0
2022-09-26,1800011,1800006,2675.0
2022-09-27,1800011,1800006,2330.0
2022-09-28,1800011,1800006,2248.0
2022-09-29,1800011,1800006,2462.0
2022-09-30,1800011,1800006,2396.0
2022-10-01,1800011,1800006,2332.0
2022-10-02,1800011,1800006,2535.0
2022-10-03,1800011,1800006,2381.0
2022-10-04,1800011,1800006,2416.0
2022-10-05,1800011,1800006,2181.0
2022-10-06,1800011,1800006,2202.0
2022-10-07,1800011,1800006,2220.0
2022-10-08,1800011,1800006,2471.0
2022-10-09,1800011,1800006,2296.0
2022-10-10,1800011,1800006,2642.0
2022-10-11,1800011,1800006,2652.0
2022-10-12,1800011,1800006,2822.0
2022-10-13,1800011,1800006,2341.0
2022-10-14,1800011,1800006,2197.0
2022-10-15,1800011,1800006,2343.0
2022-10-16,1800011,1800006,2492.0
2022-10-17,1800011,1800006,2453.0
2022-10-18,1800011,1800006,2554.0
2022-10-19,1800011,1800006,2252.0
2022-10-20,1800011,1800006,2283.0
2022-10-21,1800011,1800006,2534.0
2022-10-22,1800011,1800006,2347.0
2022-10-23,1800011,1800006,2206.0
2022-10-24,1800011,1800006,2548.0
2022-10-25,1800011,1800006,2506.0
2022-10-26,1800011,1800006,2345.0
2022-10-27,1800011,1800006,2934.0
2022-10-28,1800011,1800006,3177.0
2022-10-29,1800011,1800006,3196.0
2022-10-30,1800011,1800006,3380.0
2022-10-31,1800011,1800006,3425.0
2022-11-01,1800011,1800006,3052.0
2022-11-02,1800011,1800006,2850.0
2022-11-03,1800011,1800006,2882.0
2022-11-04,1800011,1800006,2870.0
2022-11-05,1800011,1800006,2803.0
2022-11-06,1800011,1800006,2994.0
2022-11-07,1800011,1800006,2750.0
2022-11-08,1800011,1800006,2807.0
2022-11-09,1800011,1800006,2598.0
2022-11-10,1800011,1800006,2669.0
2022-11-11,1800011,1800006,2520.0
2022-11-12,1800011,1800006,2269.0
2022-11-13,1800011,1800006,2417.0
2022-11-14,1800011,1800006,2767.0
2022-11-15,1800011,1800006,2771.0
2022-11-16,1800011,1800006,2556.0
2022-11-17,1800011,1800006,2148.0
2022-11-18,1800011,1800006,2429.0
2022-11-19,1800011,1800006,2367.0
2022-11-20,1800011,1800006,2505.0
2022-11-21,1800011,1800006,2114.0
2022-11-22,1800011,1800006,2615.0
2022-11-23,1800011,1800006,2380.0
2022-11-24,1800011,1800006,2207.0
2022-11-25,1800011,1800006,2341.0
2022-11-26,1800011,1800006,2575.0
2022-11-27,1800011,1800006,2214.0
2022-11-28,1800011,1800006,2151.0
2022-11-29,1800011,1800006,2533.0
2022-11-30,1800011,1800006,2356.0
2022-12-01,1800011,1800006,1876.0
2022-12-02,1800011,1800006,2088.0
2022-12-03,1800011,1800006,2059.0
2022-12-04,1800011,1800006,1904.0
2022-12-05,1800011,1800006,2071.0
2022-12-06,1800011,1800006,2220.0
2022-12-07,1800011,1800006,1941.0
2022-12-08,1800011,1800006,2020.0
2022-12-09,1800011,1800006,1763.0
2022-12-10,1800011,1800006,1896.0
2022-12-11,1800011,1800006,1837.0
2022-12-12,1800011,1800006,1783.0
2022-12-13,1800011,1800006,1850.0
2022-12-14,1800011,1800006,1974.0
2022-12-15,1800011,1800006,1799.0
2022-12-16,1800011,1800006,1865.0
2022-12-17,1800011,1800006,2009.0
2022-12-18,1800011,1800006,1828.0
2022-12-19,1800011,1800006,2236.0
2022-12-20,1800011,1800006,2102.0
2022-12-21,1800011,1800006,2214.0
2022-12-22,1800011,1800006,1969.0
2022-12-23,1800011,1800006,1978.0
2022-12-24,1800011,1800006,2247.0
2022-12-25,1800011,1800006,1952.0
2022-12-26,1800011,1800006,1879.0
2022-12-27,1800011,1800006,2173.0
2022-12-28,1800011,1800006,2055.0
2022-12-29,1800011,1800006,2031.0
2022-12-30,1800011,1800006,2122.0
2022-12-31,1800011,1800006,2031.0
2023-01-01,1800011,1800006,1972.0
2023-01-02,1800011,1800006,1867.0
2023-01-03,1800011,1800006,2593.0
2023-01-04,1800011,1800006,2447.0
2023-01-05,1800011,1800006,2223.0
2023-01-06,1800011,1800006,2276.0
2023-01-07,1800011,1800006,2220.0
2023-01-08,1800011,1800006,2373.0
2023-01-09,1800011,1800006,2390.0
2023-01-10,1800011,1800006,2429.0
2023-01-11,1800011,1800006,2219.0
2023-01-12,1800011,1800006,1774.0
2023-01-13,1800011,1800006,2081.0
2023-01-14,1800011,1800006,2079.0
2023-01-15,1800011,1800006,1919.0
2023-01-16,1800011,1800006,2014.0
2023-01-17,1800011,1800006,1923.0
2023-01-18,1800011,1800006,1970.0
2023-01-19,1800011,1800006,2061.0
2023-01-20,1800011,1800006,2208.0
2023-01-21,1800011,1800006,2122.0
2023-01-22,1800011,1800006,2010.0
2023-01-23,1800011,1800006,2123.0
2023-01-24,1800011,1800006,2188.0
2023-01-25,1800011,1800006,1928.0
2023-01-26,1800011,1800006,1996.0
2023-01-27,1800011,1800006,2196.0
2023-01-28,1800011,1800006,2152.0
2023-01-29,1800011,1800006,2281.0
2023-01-30,1800011,1800006,2670.0
2023-01-31,1800011,1800006,2334.0
2023-02-01,1800011,1800006,2146.0
2023-02-02,1800011,1800006,2158.0
2023-02-03,1800011,1800006,2308.0
2023-02-04,1800011,1800006,2257.0
2023-02-05,1800011,1800006,2331.0
2023-02-06,1800011,1800006,3021.0
2023-02-07,1800011,1800006,2322.0
2023-02-08,1800011,1800006,2312.0
2023-02-09,1800011,1800006,2247.0
2023-02-10,1800011,1800006,2177.0
2023-02-11,1800011,1800006,3098.0
2023-02-12,1800011,1800006,2805.0
2023-02-13,1800011,1800006,2885.0
2023-02-14,1800011,1800006,2650.0
2023-02-15,1800011,1800006,2266.0
2023-02-16,1800011,1800006,2477.0
2023-02-17,1800011,1800006,2459.0
2023-02-18,1800011,1800006,2698.0
2023-02-19,1800011,1800006,3083.0
2023-02-20,1800011,1800006,3452.0
2023-02-21,1800011,1800006,2729.0
2023-02-22,1800011,1800006,2977.0
2023-02-23,1800011,1800006,2753.0
2023-02-24,1800011,1800006,2996.0
2023-02-25,1800011,1800006,2972.0
2023-02-26,1800011,1800006,3304.0
2023-02-27,1800011,1800006,3763.0
2023-02-28,1800011,1800006,3046.0
2023-03-01,1800011,1800006,3066.0
2023-03-02,1800011,1800006,2837.0
2023-03-03,1800011,1800006,2915.0
2023-03-04,1800011,1800006,2734.0
2023-03-05,1800011,1800006,3017.0
2023-03-06,1800011,1800006,3729.0
2023-03-07,1800011,1800006,2923.0
2023-03-08,1800011,1800006,2646.0
2023-03-09,1800011,1800006,2895.0
2023-03-10,1800011,1800006,2634.0
2023-03-11,1800011,1800006,2795.0
2023-03-12,1800011,1800006,2863.0
2023-03-13,1800011,1800006,3148.0
2023-03-14,1800011,1800006,3071.0
2023-03-15,1800011,1800006,2547.0
2023-03-16,1800011,1800006,2797.0
2023-03-17,1800011,1800006,2668.0
2023-03-18,1800011,1800006,2773.0
2023-03-19,1800011,1800006,3023.0
2023-03-20,1800011,1800006,3640.0
2023-03-21,1800011,1800006,3177.0
2023-03-22,1800011,1800006,2976.0
2023-03-23,1800011,1800006,2723.0
2023-03-24,1800011,1800006,2869.0
2023-03-25,1800011,1800006,2812.0
2023-03-26,1800011,1800006,3031.0
2023-03-27,1800011,1800006,3476.0
2023-03-28,1800011,1800006,3403.0
2023-03-29,1800011,1800006,3156.0
2023-03-30,1800011,1800006,2887.0
2023-03-31,1800011,1800006,2961.0
2022-04-01,1800011,1800016,5116.0
2022-04-02,1800011,1800016,5710.0
2022-04-03,1800011,1800016,5828.0
2022-04-04,1800011,1800016,5053.0
2022-04-05,1800011,1800016,5045.0
2022-04-06,1800011,1800016,4545.0
2022-04-07,1800011,1800016,4588.0
2022-04-08,1800011,1800016,4891.0
2022-04-09,1800011,1800016,5031.0
2022-04-10,1800011,1800016,4995.0
2022-04-11,1800011,1800016,5015.0
2022-04-12,1800011,1800016,4876.0
2022-04-13,1800011,1800016,4720.0
2022-04-14,1800011,1800016,4751.0
2022-04-15,1800011,1800016,4292.0
2022-04-16,1800011,1800016,4679.0
2022-04-17,1800011,1800016,5019.0
2022-04-18,1800011,1800016,4376.0
2022-04-19,1800011,1800016,4933.0
2022-04-20,1800011,1800016,4488.0
2022-04-21,1800011,1800016,4374.0
2022-04-22,1800011,1800016,4511.0
2022-04-23,1800011,1800016,4896.0
2022-04-24,1800011,1800016,4988.0
2022-04-25,1800011,1800016,5618.0
2022-04-26,1800011,1800016,5561.0
2022-04-27,1800011,1800016,4580.0
2022-04-28,1800011,1800016,4941.0
2022-04-29,1800011,1800016,5883.0
2022-04-30,1800011,1800016,6656.0
2022-05-01,1800011,1800016,6792.0
2022-05-02,1800011,1800016,7528.0
2022-05-03,1800011,1800016,9033.0
2022-05-04,1800011,1800016,7273.0
2022-05-05,1800011,1800016,5872.0
2022-05-06,1800011,1800016,5464.0
2022-05-07,1800011,1800016,5124.0
2022-05-08,1800011,1800016,4824.0
2022-05-09,1800011,1800016,4232.0
2022-05-10,1800011,1800016,4368.0
2022-05-11,1800011,1800016,4256.0
2022-05-12,1800011,1800016,3984.0
2022-05-13,1800011,1800016,4133.0
2022-05-14,1800011,1800016,4305.0
2022-05-15,1800011,1800016,4454.0
2022-05-16,1800011,1800016,4440.0
2022-05-17,1800011,1800016,4554.0
2022-05-18,1800011,1800016,4592.0
2022-05-19,1800011,1800016,3985.0
2022-05-20,1800011,1800016,4559.0
2022-05-21,1800011,1800016,4591.0
2022-05-22,1800011,1800016,4805.0
2022-05-23,1800011,1800016,4383.0
2022-05-24,1800011,1800016,5047.0
2022-05-25,1800011,1800016,4758.0
2022-05-26,1800011,1800016,4527.0
2022-05-27,1800011,1800016,4206.0
2022-05-28,1800011,1800016,4476.0
2022-05-29,1800011,1800016,4725.0
2022-05-30,1800011,1800016,4584.0
2022-05-31,1800011,1800016,4605.0
2022-06-01,1800011,1800016,4538.0
2022-06-02,1800011,1800016,4237.0
2022-06-03,1800011,1800016,4136.0
2022-06-04,1800011,1800016,4647.0
2022-06-05,1800011,1800016,4563.0
2022-06-06,1800011,1800016,3822.0
2022-06-07,1800011,1800016,4242.0
2022-06-08,1800011,1800016,4326.0
2022-06-09,1800011,1800016,4040.0
2022-06-10,1800011,1800016,4077.0
2022-06-11,1800011,1800016,4344.0
2022-06-12,1800011,1800016,4073.0
2022-06-13,1800011,1800016,4134.0
2022-06-14,1800011,1800016,4401.0
2022-06-15,1800011,1800016,4006.0
2022-06-16,1800011,1800016,4131.0
2022-06-17,1800011,1800016,4130.0
2022-06-18,1800011,1800016,4488.0
2022-06-19,1800011,1800016,4194.0
2022-06-20,1800011,1800016,3921.0
2022-06-21,1800011,1800016,4703.0
2022-06-22,1800011,1800016,3994.0
2022-06-23,1800011,1800016,4215.0
2022-06-24,1800011,1800016,4027.0
2022-06-25,1800011,1800016,4239.0
2022-06-26,1800011,1800016,4362.0
2022-06-27,1800011,1800016,4186.0
2022-06-28,1800011,1800016,4295.0
2022-06-29,1800011,1800016,4327.0
2022-06-30,1800011,1800016,4171.0
2022-07-01,1800011,1800016,4340.0
2022-07-02,1800011,1800016,4285.0
2022-07-03,1800011,1800016,4101.0
2022-07-04,1800011,1800016,4130.0
2022-07-05,1800011,1800016,4422.0
2022-07-06,1800011,1800016,4205.0
2022-07-07,1800011,1800016,4223.0
2022-07-08,1800011,1800016,4242.0
2022-07-09,1800011,1800016,3905.0
2022-07-10,1800011,1800016,3994.0
2022-07-11,1800011,1800016,3962.0
2022-07-12,1800011,1800016,4608.0
2022-07-13,1800011,1800016,4078.0
2022-07-14,1800011,1800016,5140.0
2022-07-15,1800011,1800016,4635.0
2022-07-16,1800011,1800016,4873.0
2022-07-17,1800011,1800016,4998.0
2022-07-18,1800011,1800016,4975.0
2022-07-19,1800011,1800016,4720.0
2022-07-20,1800011,1800016,4633.0
2022-07-21,1800011,1800016,4330.0
2022-07-22,1800011,1800016,4691.0
2022-07-23,1800011,1800016,3772.0
2022-07-24,1800011,1800016,3676.0
2022-07-25,1800011,1800016,3670.0
2022-07-26,1800011,1800016,3838.0
2022-07-27,1800011,1800016,4633.0
2022-07-28,1800011,1800016,3829.0
2022-07-29,1800011,1800016,3827.0
2022-07-30,1800011,1800016,4262.0
2022-07-31,1800011,1800016,4433.0
2022-08-01,1800011,1800016,4130.0
2022-08-02,1800011,1800016,4800.0
2022-08-03,1800011,1800016,4663.0
2022-08-04,1800011,1800016,4496.0
2022-08-05,1800011,1800016,4109.0
2022-08-06,1800011,1800016,4323.0
2022-08-07,1800011,1800016,4588.0
2022-08-08,1800011,1800016,4316.0
2022-08-09,1800011,1800016,5436.0
2022-08-10,1800011,1800016,4829.0
2022-08-11,1800011,1800016,5680.0
2022-08-12,1800011,1800016,5153.0
2022-08-13,1800011,1800016,4765.0
2022-08-14,1800011,1800016,4183.0
2022-08-15,1800011,1800016,4466.0
2022-08-16,1800011,1800016,4195.0
2022-08-17,1800011,1800016,4116.0
2022-08-18,1800011,1800016,4125.0
2022-08-19,1800011,1800016,4129.0
2022-08-20,1800011,1800016,5367.0
2022-08-21,1800011,1800016,4773.0
2022-08-22,1800011,1800016,4673.0
2022-08-23,1800011,1800016,4781.0
2022-08-24,1800011,1800016,4654.0
2022-08-25,1800011,1800016,4404.0
2022-08-26,1800011,1800016,4390.0
2022-08-27,1800011,1800016,4384.0
2022-08-28,1800011,1800016,4104.0
2022-08-29,1800011,1800016,3767.0
2022-08-30,1800011,1800016,4769.0
2022-08-31,1800011,1800016,4473.0
2022-09-01,1800011,1800016,3943.0
2022-09-02,1800011,1800016,3628.0
2022-09-03,1800011,1800016,4127.0
2022-09-04,1800011,1800016,3816.0
2022-09-05,1800011,1800016,3789.0
2022-09-06,1800011,1800016,4415.0
2022-09-07,1800011,1800016,4232.0
2022-09-08,1800011,1800016,4130.0
2022-09-09,1800011,1800016,4208.0
2022-09-10,1800011,1800016,4413.0
2022-09-11,1800011,1800016,4291.0
2022-09-12,1800011,1800016,3962.0
2022-09-13,1800011,1800016,5129.0
2022-09-14,1800011,1800016,4911.0
2022-09-15,1800011,1800016,4616.0
2022-09-16,1800011,1800016,4901.0
2022-09-17,1800011,1800016,4904.0
2022-09-18,1800011,1800016,4775.0
2022-09-19,1800011,1800016,3969.0
2022-09-20,1800011,1800016,3816.0
2022-09-21,1800011,1800016,5020.0
2022-09-22,1800011,1800016,4253.0
2022-09-23,1800011,1800016,4621.0
2022-09-24,1800011,1800016,4272.0
2022-09-25,1800011,1800016,4164.0
2022-09-26,1800011,1800016,4223.0
2022-09-27,1800011,1800016,4591.0
2022-09-28,1800011,1800016,4471.0
2022-09-29,1800011,1800016,4577.0
2022-09-30,1800011,1800016,4575.0
2022-10-01,1800011,1800016,4845.0
2022-10-02,1800011,1800016,4664.0
2022-10-03,1800011,1800016,4465.0
2022-10-04,1800011,1800016,5013.0
2022-10-05,1800011,1800016,4366.0
2022-10-06,1800011,1800016,4117.0
2022-10-07,1800011,1800016,4479.0
2022-10-08,1800011,1800016,4674.0
2022-10-09,1800011,1800016,4650.0
2022-10-10,1800011,1800016,4428.0
2022-10-11,1800011,1800016,4541.0
2022-10-12,1800011,1800016,5195.0
2022-10-13,1800011,1800016,5023.0
2022-10-14,1800011,1800016,4549.0
2022-10-15,1800011,1800016,4550.0
2022-10-16,1800011,1800016,4818.0
2022-10-17,1800011,1800016,4043.0
2022-10-18,1800011,1800016,4840.0
2022-10-19,1800011,1800016,4716.0
2022-10-20,1800011,1800016,4827.0
2022-10-21,1800011,1800016,5011.0
2022-10-22,1800011,1800016,4887.0
2022-10-23,1800011,1800016,4540.0
2022-10-24,1800011,1800016,4312.0
2022-10-25,1800011,1800016,5122.0
2022-10-26,1800011,1800016,5056.0
2022-10-27,1800011,1800016,4912.0
2022-10-28,1800011,1800016,5171.0
2022-10-29,1800011,1800016,5725.0
2022-10-30,1800011,1800016,5700.0
2022-10-31,1800011,1800016,5043.0
2022-11-01,1800011,1800016,5228.0
2022-11-02,1800011,1800016,4656.0
2022-11-03,1800011,1800016,5563.0
2022-11-04,1800011,1800016,4934.0
2022-11-05,1800011,1800016,5220.0
2022-11-06,1800011,1800016,4950.0
2022-11-07,1800011,1800016,4275.0
2022-11-08,1800011,1800016,4654.0
2022-11-09,1800011,1800016,4726.0
2022-11-10,1800011,1800016,4547.0
2022-11-11,1800011,1800016,4730.0
2022-11-12,1800011,1800016,4537.0
2022-11-13,1800011,1800016,4353.0
2022-11-14,1800011,1800016,4226.0
2022-11-15,1800011,1800016,4528.0
2022-11-16,1800011,1800016,4399.0
2022-11-17,1800011,1800016,3985.0
2022-11-18,1800011,1800016,4349.0
2022-11-19,1800011,1800016,4419.0
2022-11-20,1800011,1800016,3718.0
2022-11-21,1800011,1800016,3653.0
2022-11-22,1800011,1800016,4165.0
2022-11-23,1800011,1800016,4127.0
2022-11-24,1800011,1800016,3545.0
2022-11-25,1800011,1800016,3776.0
2022-11-26,1800011,1800016,4056.0
2022-11-27,1800011,1800016,3767.0
2022-11-28,1800011,1800016,3368.0
2022-11-29,1800011,1800016,4164.0
2022-11-30,1800011,1800016,3712.0
2022-12-01,1800011,1800016,3138.0
2022-12-02,1800011,1800016,3360.0
2022-12-03,1800011,1800016,3204.0
2022-12-04,1800011,1800016,3337.0
2022-12-05,1800011,1800016,2924.0
2022-12-06,1800011,1800016,3447.0
2022-12-07,1800011,1800016,3382.0
2022-12-08,1800011,1800016,3065.0
2022-12-09,1800011,1800016,3305.0
2022-12-10,1800011,1800016,3222.0
2022-12-11,1800011,1800016,3218.0
2022-12-12,1800011,1800016,2872.0
2022-12-13,1800011,1800016,3616.0
2022-12-14,1800011,1800016,3117.0
2022-12-15,1800011,1800016,3215.0
2022-12-16,1800011,1800016,3070.0
2022-12-17,1800011,1800016,3458.0
2022-12-18,1800011,1800016,3038.0
2022-12-19,1800011,1800016,3034.0
2022-12-20,1800011,1800016,3385.0
2022-12-21,1800011,1800016,3629.0
2022-12-22,1800011,1800016,3416.0
2022-12-23,1800011,1800016,3490.0
2022-12-24,1800011,1800016,3747.0
2022-12-25,1800011,1800016,3595.0
2022-12-26,1800011,1800016,3072.0
2022-12-27,1800011,1800016,3968.0
2022-12-28,1800011,1800016,3955.0
2022-12-29,1800011,1800016,4251.0
2022-12-30,1800011,1800016,4456.0
2022-12-31,1800011,1800016,3959.0
2023-01-01,1800011,1800016,3220.0
2023-01-02,1800011,1800016,2789.0
2023-01-03,1800011,1800016,3542.0
2023-01-04,1800011,1800016,3242.0
2023-01-05,1800011,1800016,3713.0
2023-01-06,1800011,1800016,4291.0
2023-01-07,1800011,1800016,4285.0
2023-01-08,1800011,1800016,4526.0
2023-01-09,1800011,1800016,4149.0
2023-01-10,1800011,1800016,4081.0
2023-01-11,1800011,1800016,4167.0
2023-01-12,1800011,1800016,3685.0
2023-01-13,1800011,1800016,4097.0
2023-01-14,1800011,1800016,4134.0
2023-01-15,1800011,1800016,3650.0
2023-01-16,1800011,1800016,3555.0
2023-01-17,1800011,1800016,4109.0
2023-01-18,1800011,1800016,4095.0
2023-01-19,1800011,1800016,3564.0
2023-01-20,1800011,1800016,4009.0
2023-01-21,1800011,1800016,4281.0
2023-01-22,1800011,1800016,4421.0
2023-01-23,1800011,1800016,3477.0
2023-01-24,1800011,1800016,4093.0
2023-01-25,1800011,1800016,3848.0
2023-01-26,1800011,1800016,4006.0
2023-01-27,1800011,1800016,4102.0
2023-01-28,1800011,1800016,3990.0
2023-01-29,1800011,1800016,4283.0
2023-01-30,1800011,1800016,4173.0
2023-01-31,1800011,1800016,4113.0
2023-02-01,1800011,1800016,3855.0
2023-02-02,1800011,1800016,4030.0
2023-02-03,1800011,1800016,4238.0
2023-02-04,1800011,1800016,4566.0
2023-02-05,1800011,1800016,4471.0
2023-02-06,1800011,1800016,4627.0
2023-02-07,1800011,1800016,4665.0
2023-02-08,1800011,1800016,4348.0
2023-02-09,1800011,1800016,4253.0
2023-02-10,1800011,1800016,3974.0
2023-02-11,1800011,1800016,6164.0
2023-02-12,1800011,1800016,5209.0
2023-02-13,1800011,1800016,4543.0
2023-02-14,1800011,1800016,4583.0
2023-02-15,1800011,1800016,4104.0
2023-02-16,1800011,1800016,4348.0
2023-02-17,1800011,1800016,4592.0
2023-02-18,1800011,1800016,5121.0
2023-02-19,1800011,1800016,5144.0
2023-02-20,1800011,1800016,5714.0
2023-02-21,1800011,1800016,5391.0
2023-02-22,1800011,1800016,5188.0
2023-02-23,1800011,1800016,5206.0
2023-02-24,1800011,1800016,5454.0
2023-02-25,1800011,1800016,5866.0
2023-02-26,1800011,1800016,5717.0
2023-02-27,1800011,1800016,5495.0
2023-02-28,1800011,1800016,5240.0
2023-03-01,1800011,1800016,4999.0
2023-03-02,1800011,1800016,4984.0
2023-03-03,1800011,1800016,4930.0
2023-03-04,1800011,1800016,5326.0
2023-03-05,1800011,1800016,5686.0
2023-03-06,1800011,1800016,5801.0
2023-03-07,1800011,1800016,5620.0
2023-03-08,1800011,1800016,4970.0
2023-03-09,1800011,1800016,4460.0
2023-03-10,1800011,1800016,4324.0
2023-03-11,1800011,1800016,4688.0
2023-03-12,1800011,1800016,5077.0
2023-03-13,1800011,1800016,4556.0
2023-03-14,1800011,1800016,5129.0
2023-03-15,1800011,1800016,4481.0
2023-03-16,1800011,1800016,4586.0
2023-03-17,1800011,1800016,4550.0
2023-03-18,1800011,1800016,4867.0
2023-03-19,1800011,1800016,5421.0
2023-03-20,1800011,1800016,5099.0
2023-03-21,1800011,1800016,5100.0
2023-03-22,1800011,1800016,4240.0
2023-03-23,1800011,1800016,4505.0
2023-03-24,1800011,1800016,4635.0
2023-03-25,1800011,1800016,4928.0
2023-03-26,1800011,1800016,5260.0
2023-03-27,1800011,1800016,5266.0
2023-03-28,1800011,1800016,5081.0
2023-03-29,1800011,1800016,5061.0
2023-03-30,1800011,1800016,4977.0
2023-03-31,1800011,1800016,4806.0
2022-04-01,1800016,1800011,2736.0
2022-04-02,1800016,1800011,2980.0
2022-04-03,1800016,1800011,2962.0
2022-04-04,1800016,1800011,2892.0
2022-04-05,1800016,1800011,2509.0
2022-04-06,1800016,1800011,2256.0
2022-04-07,1800016,1800011,2102.0
2022-04-08,1800016,1800011,2308.0
2022-04-09,1800016,1800011,2306.0
2022-04-10,1800016,1800011,2216.0
2022-04-11,1800016,1800011,2775.0
2022-04-12,1800016,1800011,2506.0
2022-04-13,1800016,1800011,2060.0
2022-04-14,1800016,1800011,2134.0
2022-04-15,1800016,1800011,2064.0
2022-04-16,1800016,1800011,2242.0
2022-04-17,1800016,1800011,2524.0
2022-04-18,1800016,1800011,2486.0
2022-04-19,1800016,1800011,2323.0
2022-04-20,1800016,1800011,1992.0
2022-04-21,1800016,1800011,2025.0
2022-04-22,1800016,1800011,1963.0
2022-04-23,1800016,1800011,2195.0
2022-04-24,1800016,1800011,2403.0
2022-04-25,1800016,1800011,2408.0
2022-04-26,1800016,1800011,2639.0
2022-04-27,1800016,1800011,2305.0
2022-04-28,1800016,1800011,2247.0
2022-04-29,1800016,1800011,2619.0
2022-04-30,1800016,1800011,2956.0
2022-05-01,1800016,1800011,3441.0
2022-05-02,1800016,1800011,3622.0
2022-05-03,1800016,1800011,3799.0
2022-05-04,1800016,1800011,3479.0
2022-05-05,1800016,1800011,4120.0
2022-05-06,1800016,1800011,3804.0
2022-05-07,1800016,1800011,2871.0
2022-05-08,1800016,1800011,2928.0
2022-05-09,1800016,1800011,2502.0
2022-05-10,1800016,1800011,2202.0
2022-05-11,1800016,1800011,2146.0
2022-05-12,1800016,1800011,2158.0
2022-05-13,1800016,1800011,2151.0
2022-05-14,1800016,1800011,2043.0
2022-05-15,1800016,1800011,2233.0
2022-05-16,1800016,1800011,2423.0
2022-05-17,1800016,1800011,2232.0
2022-05-18,1800016,1800011,1987.0
2022-05-19,1800016,1800011,2107.0
2022-05-20,1800016,1800011,2351.0
2022-05-21,1800016,1800011,2213.0
2022-05-22,1800016,1800011,2355.0
2022-05-23,1800016,1800011,2557.0
2022-05-24,1800016,1800011,2388.0
2022-05-25,1800016,1800011,2245.0
2022-05-26,1800016,1800011,2172.0
2022-05-27,1800016,1800011,2195.0
2022-05-28,1800016,1800011,2182.0
2022-05-29,1800016,1800011,2395.0
2022-05-30,1800016,1800011,2648.0
2022-05-31,1800016,1800011,2354.0
2022-06-01,1800016,1800011,2224.0
2022-06-02,1800016,1800011,2124.0
2022-06-03,1800016,1800011,2137.0
2022-06-04,1800016,1800011,2309.0
2022-06-05,1800016,1800011,2425.0
2022-06-06,1800016,1800011,2190.0
2022-06-07,1800016,1800011,2001.0
2022-06-08,1800016,1800011,2032.0
2022-06-09,1800016,1800011,2233.0
2022-06-10,1800016,1800011,2078.0
2022-06-11,1800016,1800011,2217.0
2022-06-12,1800016,1800011,2217.0
2022-06-13,1800016,1800011,2275.0
2022-06-14,1800016,1800011,2248.0
2022-06-15,1800016,1800011,1942.0
2022-06-16,1800016,1800011,2009.0
2022-06-17,1800016,1800011,2026.0
2022-06-18,1800016,1800011,1979.0
2022-06-19,1800016,1800011,2340.0
2022-06-20,1800016,1800011,2344.0
2022-06-21,1800016,1800011,2321.0
2022-06-22,1800016,1800011,1924.0
2022-06-23,1800016,1800011,2115.0
2022-06-24,1800016,1800011,1940.0
2022-06-25,1800016,1800011,2139.0
2022-06-26,1800016,1800011,2186.0
2022-06-27,1800016,1800011,2390.0
2022-06-28,1800016,1800011,2116.0
2022-06-29,1800016,1800011,2020.0
2022-06-30,1800016,1800011,1907.0
